package_name,size_bytes,size_source
@rustbin/rust-std-1.87.0-x86_64-unknown-linux-musl,219979819,dist.unpackedSize
@expo-google-fonts/chiron-goround-tc,219940062,dist.unpackedSize
holo-project,219829099,dist.unpackedSize
date_range_filter,219575724,dist.unpackedSize
mtat-uiauto,219487762,dist.unpackedSize
@delta-ai/lancedb-win32-x64-msvc,219414501,dist.unpackedSize
@jojoyo/codex,219363012,dist.unpackedSize
desktopia,219239056,dist.unpackedSize
salesflo-rntoast-android,219209632,dist.unpackedSize
nomanansari-react-native-toast,219144591,dist.unpackedSize
@kontexted/linux-x64,219123965,dist.unpackedSize
spacecraft-cli-windows-x64,219112689,dist.unpackedSize
@techatnyu/ralph-linux-x64,219068558,dist.unpackedSize
react-native-tele,219046649,dist.unpackedSize
@kapilraj/chatbot-lib,219024784,dist.unpackedSize
@rizecom/duckdb-node-bindings-darwin-arm64,218919761,dist.unpackedSize
@wispbit/local-linux-arm64-gnu,218916146,dist.unpackedSize
@rizecom/duckdb-node-bindings-darwin-x64,218900505,dist.unpackedSize
@rustbin/rust-std-beta-x86_64-unknown-linux-musl,218865410,dist.unpackedSize
@rustbin/rust-std-1.86.0-x86_64-unknown-linux-musl,218855970,dist.unpackedSize
myfontawesome-pro-web,218849846,dist.unpackedSize
alpagu-icons,218848122,dist.unpackedSize
openenf,218834887,dist.unpackedSize
expforge,218808938,dist.unpackedSize
my-mychatbot,218703510,dist.unpackedSize
@kbchojnacki/embedded-postgres,218697471,dist.unpackedSize
gitcart-cli,218693484,dist.unpackedSize
spacecraft-cli-windows-x64-baseline,218660602,dist.unpackedSize
cra-template-r1ver0-typescript,218635407,dist.unpackedSize
chatbot-18-lib,218601426,dist.unpackedSize
chatbot-17-lib,218566044,dist.unpackedSize
@rustbin/llvm-tools-1.85.0-aarch64-pc-windows-msvc,218558929,dist.unpackedSize
@rustbin/llvm-tools-1.85.1-aarch64-pc-windows-msvc,218552785,dist.unpackedSize
@brianmuks/rn-imuks-auth,218525975,dist.unpackedSize
@rustbin/rust-std-1.85.0-x86_64-unknown-linux-musl,218471983,dist.unpackedSize
@rustbin/rust-std-1.85.1-x86_64-unknown-linux-musl,218471831,dist.unpackedSize
aspose.slides.via.net,218467902,dist.unpackedSize
sysfox-awesome,218460003,dist.unpackedSize
nellie-code-linux-x64,218294824,dist.unpackedSize
@tonclient/lib-react-native-jsi,218216436,dist.unpackedSize
work-agent,218184289,dist.unpackedSize
node-wx-napi,218147360,dist.unpackedSize
open-quran-view,218145317,dist.unpackedSize
grn-cli,218090595,dist.unpackedSize
rn-build-in,218089505,dist.unpackedSize
@codegenie-ai/codegenie-cli-darwin-arm64,218066080,dist.unpackedSize
@codegenie-ai/codegenie-darwin-arm64,218033044,dist.unpackedSize
voziq,217987666,dist.unpackedSize
dicomweb-pacs,217929878,dist.unpackedSize
aidenangerermath123,217915879,dist.unpackedSize
aidenangerermath,217915876,dist.unpackedSize
@versionstory/vs-cli-darwin-arm64,217854317,dist.unpackedSize
qwksearch,217834246,dist.unpackedSize
lashcode-linux-x64,217811216,dist.unpackedSize
@wadeking98/indy-vdr-react-native,217707208,dist.unpackedSize
react-native-questionnaire,217657415,dist.unpackedSize
react-native-zoom-us-reaction,217632718,dist.unpackedSize
rn-offline-tts,217623724,dist.unpackedSize
multi-clear,217600939,dist.unpackedSize
@rustbin/rust-std-nightly-x86_64-unknown-linux-musl,217569234,dist.unpackedSize
webviewer-extension,217554384,dist.unpackedSize
@fressh/react-native-uniffi-russh,217507386,dist.unpackedSize
@tiron.2morrow/react-viro,217477463,dist.unpackedSize
lashcode-linux-x64-baseline,217438489,dist.unpackedSize
04-code,217347784,dist.unpackedSize
@opentrace/opentrace,217341408,dist.unpackedSize
capacitor-wasm-agent-tools,217331188,dist.unpackedSize
thirdy-agent,217330131,dist.unpackedSize
cornerstone3d-custom,217324058,dist.unpackedSize
react-native-arabic-numbers,217306229,dist.unpackedSize
@skyforgeai/skyforge-windows-x64,217284276,dist.unpackedSize
rndexitapp,217280059,dist.unpackedSize
ferrovex-embeddings-linux-x64-gnu,217254317,dist.unpackedSize
plus-js-kit,217248938,dist.unpackedSize
fcl-rn,217228572,dist.unpackedSize
@herisetiawan/ohif-app,217203255,dist.unpackedSize
dash_elasticsearch_autosuggest,217166460,dist.unpackedSize
@vibe-checker/vibe-checker-linux-x64,217157372,dist.unpackedSize
@sylphai/adal-cli-linux-arm64,217092214,dist.unpackedSize
react-native-scroll-tab-page,217032137,dist.unpackedSize
@for-humans-lab/log-scope-win-app,216937229,dist.unpackedSize
@tokenring-ai/writer,216749636,dist.unpackedSize
@eclipse-docks/extension-cereusdb,216748055,dist.unpackedSize
react-native-yc-resort-sdk,216707169,dist.unpackedSize
nanocode-darwin-x64,216582221,dist.unpackedSize
@adens/openwa,216535668,dist.unpackedSize
react-native-nfc-hce-reader,216511512,dist.unpackedSize
truffle-console,216507432,dist.unpackedSize
kqbi,216334690,dist.unpackedSize
electron-trueos,216329409,dist.unpackedSize
@once-upon/evm-usability,216319371,dist.unpackedSize
node-augment,216254606,dist.unpackedSize
core-common-components-v1,216180497,dist.unpackedSize
scenegis-vue,216166530,dist.unpackedSize
infiniloom-node,216159410,dist.unpackedSize
btaskeesdk-react,216086433,dist.unpackedSize
ishtms-editor,216048675,dist.unpackedSize
echarts_integration,216023731,dist.unpackedSize
appium-webdriverio,216016909,dist.unpackedSize
jupiter-swap-widget,216002477,dist.unpackedSize
@tts_openapi_devmcp/tts-openapi-dev-mcp,215987300,dist.unpackedSize
exprecipe,215908273,dist.unpackedSize
@cwrc/leafwriter,215884452,dist.unpackedSize
helixcode,215783795,dist.unpackedSize
@flightpkg/cli,215650677,dist.unpackedSize
ota-server,215650609,dist.unpackedSize
portal-business-app-lib,215576471,dist.unpackedSize
gdal-async,215562159,dist.unpackedSize
managementforuser,215561846,dist.unpackedSize
usermanagementv2,215561836,dist.unpackedSize
okemdev-tom,215526270,dist.unpackedSize
@tts_openapi_devmcp/tts-openapi-dev-mcp-test,215524433,dist.unpackedSize
zeeve-cli-corda-enterprise-plugin,215516577,dist.unpackedSize
@hoon25/react-notion-x-fork,215505708,dist.unpackedSize
arnido-ir,215289494,dist.unpackedSize
lashcode-linux-arm64,215253280,dist.unpackedSize
holobox-measure,215249419,dist.unpackedSize
@dgoings/mtgscraper,215155326,dist.unpackedSize
slippilab-vite,215086345,dist.unpackedSize
slippi-viewer,215075845,dist.unpackedSize
@layerzerolabs/lz-evm-sdk-v2,215060818,dist.unpackedSize
eggserver,215015388,dist.unpackedSize
devm33-test-package,214958495,dist.unpackedSize
@anglay/nw-sdk,214895311,dist.unpackedSize
react-native-wheel-picky,214882188,dist.unpackedSize
cordova-plugin-linsip,214818374,dist.unpackedSize
kpiplus,214809720,dist.unpackedSize
cordova-plugin-sip-fjh,214802022,dist.unpackedSize
@suns/react-monorepo-nx,214736415,dist.unpackedSize
@omneedia/workflow-designer,214639352,dist.unpackedSize
dicomweb-proxy,214614873,dist.unpackedSize
nikcli-linux-x64,214570172,dist.unpackedSize
mongoosedbcc,214546295,dist.unpackedSize
@ngxi/fluent-emoji,214525116,dist.unpackedSize
react-native-document-reader-core-fullrfid-beta,214479543,dist.unpackedSize
one_two_check,214457724,dist.unpackedSize
react-native-skia-apple-tvos,214457708,dist.unpackedSize
react-native-skia-apple-ios,214452582,dist.unpackedSize
@dxos/cli-win32-x64,214367668,dist.unpackedSize
juying-util,214360595,dist.unpackedSize
@hdwebsoft/hdcode-ai-windows-x64,214354519,dist.unpackedSize
@dannadori/blaze-pose-worker-js,214322966,dist.unpackedSize
diyacode-windows-x64,214215279,dist.unpackedSize
react-native-thermal-printer-image-drawer,214212471,dist.unpackedSize
nikcli-linux-x64-baseline,214197445,dist.unpackedSize
discord-bot-cdk-construct,214137893,dist.unpackedSize
react-native-animated-autocomplete,214107656,dist.unpackedSize
@techatnyu/ralph-linux-arm64,214105404,dist.unpackedSize
loginprostys,214068964,dist.unpackedSize
darkmatter-react-native,214041934,dist.unpackedSize
@lukasbach/npmdocs-buildtool,213979204,dist.unpackedSize
ul-ip,213924784,dist.unpackedSize
react-native-native-sdk-demo,213907958,dist.unpackedSize
@yoganand26/yogandpackah,213867550,dist.unpackedSize
mongodb241,213867536,dist.unpackedSize
tree-sitter-systemverilog,213810047,dist.unpackedSize
candlelabs-protocols,213799202,dist.unpackedSize
react-native-react-record,213758706,dist.unpackedSize
jp.rakai.vrenvsdk,213747102,dist.unpackedSize
amit-code-forge-test,213666847,dist.unpackedSize
examplecode_kay_test,213638868,dist.unpackedSize
diyacode-windows-x64-baseline,213600888,dist.unpackedSize
@randyridgley/awscdk-app-ts,213555348,dist.unpackedSize
dash-devextreme,213522509,dist.unpackedSize
web-components-aspire,213515569,dist.unpackedSize
gasleboss-webapp,213499888,dist.unpackedSize
react-native-uni,213373275,dist.unpackedSize
lenz_rn_lib,213282993,dist.unpackedSize
@rainy-updates/cli,213210485,dist.unpackedSize
@zelo/zelosh-linux-x64,213191382,dist.unpackedSize
zoom-addon-sdk,213122027,dist.unpackedSize
taurify-binding-darwin-x64,213098852,dist.unpackedSize
@chrxmvtik/background-removal,213091480,dist.unpackedSize
@sencha/cmd-macos,213082684,dist.unpackedSize
react-native-document-reader-core-full,213055101,dist.unpackedSize
cordova-plugin-document-reader-core-full,213040895,dist.unpackedSize
@qvac/transcription-parakeet,212931509,dist.unpackedSize
codexmono,212929112,dist.unpackedSize
@monolex/codexmono,212929077,dist.unpackedSize
oasis-ai-agent,212846722,dist.unpackedSize
@native-base/v3,212834964,dist.unpackedSize
@typerpc/cli,212814049,dist.unpackedSize
dash_react_window_size,212791733,dist.unpackedSize
nikcli-linux-arm64,212684723,dist.unpackedSize
react-native-template-carlos-almeida,212556649,dist.unpackedSize
@yupio/atproto-dev-env,212540385,dist.unpackedSize
sakitamanler-ccl-win32,212518894,dist.unpackedSize
innocode-darwin-arm64,212423477,dist.unpackedSize
@hdwebsoft/hdcode-ai-windows-x64-baseline,212360218,dist.unpackedSize
@unstoppabledomains/firebase-auth,212336133,dist.unpackedSize
@vibe-checker/vibe-checker-linux-arm64,212286927,dist.unpackedSize
res-life,212274459,dist.unpackedSize
@t117503445/yunzai-bot,212257222,dist.unpackedSize
@dcl/builder-site,212224928,dist.unpackedSize
react-test-aga6,212202385,dist.unpackedSize
seeess,212137605,dist.unpackedSize
@iflow-mcp/interactive-brokers-mcp,212130900,dist.unpackedSize
gatsby-source-instagram-example,212056758,dist.unpackedSize
dash_audio_components,212047333,dist.unpackedSize
tbe-chrome-devtools-frontend,212020270,dist.unpackedSize
cordova-plugin-admob-frameworks,211985427,dist.unpackedSize
permitio,211956246,dist.unpackedSize
react-native-document-reader-core-ocrandmrzrfid,211917525,dist.unpackedSize
nanocode-darwin-arm64,211916981,dist.unpackedSize
cordova-plugin-document-reader-core-ocrandmrzrfid,211899389,dist.unpackedSize
gm-kilo,211779281,dist.unpackedSize
gm-qwen,211756241,dist.unpackedSize
react-native-dealer-pay-clearent-sdk,211698013,dist.unpackedSize
spacecraft-cli-linux-x64,211648806,dist.unpackedSize
ng-vts-workspace,211599344,dist.unpackedSize
lumtool,211531526,dist.unpackedSize
tablecomv2,211518382,dist.unpackedSize
rowcomv2,211509436,dist.unpackedSize
react-native-hgraph,211367372,dist.unpackedSize
@saulshanabrook/egraph-visualizer,211365456,dist.unpackedSize
@minecraft-types/yarn-20w51a,211349653,dist.unpackedSize
jamkit,211344092,dist.unpackedSize
castelog,211302595,dist.unpackedSize
@hypobox/react,211277024,dist.unpackedSize
spacecraft-cli-linux-x64-baseline,211276078,dist.unpackedSize
@u-gis/water,211224898,dist.unpackedSize
react-native-living-pushing,211208616,dist.unpackedSize
termeet-cli-windows-x64,211168086,dist.unpackedSize
choerodon-ui,211059312,dist.unpackedSize
@sitecore-lint/engine,211034455,dist.unpackedSize
@pleaseai/soop-linux-x64-glibc,211033620,dist.unpackedSize
cron-lib,211025521,dist.unpackedSize
@subq-ai/subqcode-windows-x64,210983428,dist.unpackedSize
my-movile,210952204,dist.unpackedSize
yycf,210951781,dist.unpackedSize
dash_simple_map,210900220,dist.unpackedSize
orcl-mac-new,210880131,dist.unpackedSize
ocvim-windows-x64-baseline,210875555,dist.unpackedSize
@scality/cloudserverclient,210810041,dist.unpackedSize
@tomashighres/gamma,210774623,dist.unpackedSize
@scottsus/opencode-windows-x64,210699632,dist.unpackedSize
promptsonar,210661452,dist.unpackedSize
fetchfox,210650012,dist.unpackedSize
@versionstory/vs-cli-darwin-x64,210580675,dist.unpackedSize
project-mondeb,210545079,dist.unpackedSize
@subq-ai/subqcode-windows-x64-baseline,210531341,dist.unpackedSize
aws-amplify-rology,210445569,dist.unpackedSize
bymorning-ai-darwin-x64-baseline,210381669,dist.unpackedSize
bymorning-ai-darwin-x64,210381660,dist.unpackedSize
@sassoftware/va-report-components,210363504,dist.unpackedSize
ferrovex-embeddings-darwin-x64,210340744,dist.unpackedSize
@lenml/tokenizer-gptoss,210339449,dist.unpackedSize
@ofoundation/opencode-windows-x64-baseline,210295066,dist.unpackedSize
@ofoundation/opencode-windows-x64,210295057,dist.unpackedSize
react-native-document-reader-core-barcodemrzrfid,210272133,dist.unpackedSize
cordova-plugin-document-reader-core-barcodemrzrfid,210254563,dist.unpackedSize
@scottsus/opencode-windows-x64-baseline,210247545,dist.unpackedSize
@aws-prototyping-sdk/cdk-graph-plugin-diagram,210204411,dist.unpackedSize
front-expo-app,210189143,dist.unpackedSize
@cpp.js/package-proj,210140458,dist.unpackedSize
@andrilla/react-sf,210123603,dist.unpackedSize
nitpiq-linux-x64,210089145,dist.unpackedSize
@akylas/nativescript-ios-runtime,210080595,dist.unpackedSize
@envanik/exchange-contracts,210033931,dist.unpackedSize
@sanduc/ocr-models,209981214,dist.unpackedSize
bebop-tools,209972272,dist.unpackedSize
@joggr/cli-linux-x64,209949882,dist.unpackedSize
boom-electron,209947103,dist.unpackedSize
ies-node-api-template,209906938,dist.unpackedSize
react-native-custom-expandable-button,209868225,dist.unpackedSize
awsmproject,209842667,dist.unpackedSize
beehole-store-server,209801456,dist.unpackedSize
@kenotron/200mb,209715399,dist.unpackedSize
litforge,209710084,dist.unpackedSize
@dotdo/duckdb,209706304,dist.unpackedSize
app-builder-precompiled-bin,209656796,dist.unpackedSize
slopcode-bin-darwin-x64-baseline,209654737,dist.unpackedSize
slopcode-bin-darwin-x64,209654728,dist.unpackedSize
lashcode-linux-x64-musl,209607049,dist.unpackedSize
deg-advance-reference-architecture,209569336,dist.unpackedSize
local-blockchain,209567412,dist.unpackedSize
@finsemble/finsemble-core,209530826,dist.unpackedSize
@wundr.io/dashboard,209502140,dist.unpackedSize
@seeebiii/ses-email-forwarding,209479646,dist.unpackedSize
server.arco,209459539,dist.unpackedSize
cppjs-package-geos,209383855,dist.unpackedSize
moocauto,209334107,dist.unpackedSize
tree-sitter-ocaml,209266492,dist.unpackedSize
godot-ts,209171531,dist.unpackedSize
lashcode-linux-x64-baseline-musl,209131922,dist.unpackedSize
@skyforgeai/skyforge-linux-x64,209123535,dist.unpackedSize
@jun-a/ccgui,209108702,dist.unpackedSize
spacecraft-cli-linux-arm64,209086342,dist.unpackedSize
db-json-cli,209016416,dist.unpackedSize
btlcrak,208821828,dist.unpackedSize
dap-fronted-new,208801348,dist.unpackedSize
com.react-native.doc-preview-example,208792189,dist.unpackedSize
@belife/belife-bim-air,208774705,dist.unpackedSize
@y-square-t3/matrix-windows-x64,208752779,dist.unpackedSize
office-general,208747601,dist.unpackedSize
@sylphai/adal-cli-linux-x64,208706137,dist.unpackedSize
autosuggestdash,208544241,dist.unpackedSize
sungrow_tcu,208534321,dist.unpackedSize
onlyoffice-web-local,208522915,dist.unpackedSize
arweave-storage-sdk,208429024,dist.unpackedSize
choco-bot,208390441,dist.unpackedSize
@cypress-bin/binary-win32-x64,208356311,dist.unpackedSize
longport-linux-x64-gnu,208350067,dist.unpackedSize
@office-iss/rex-win32,208330439,dist.unpackedSize
codewave-definitely-typed,208316399,dist.unpackedSize
safe-signer,208242808,dist.unpackedSize
test-puslish11,208205127,dist.unpackedSize
serverless-tencent-test,208203312,dist.unpackedSize
@zelo/zelosh-linux-arm64,208165318,dist.unpackedSize
rn-app-screen-preview-android,208156907,dist.unpackedSize
@y-square-t3/matrix-windows-x64-baseline,208138388,dist.unpackedSize
react-native-native-qr-reader-library-test-sy,208065061,dist.unpackedSize
create-ai-saas-app,208045977,dist.unpackedSize
auth0-vuex,207999684,dist.unpackedSize
@lloyal-labs/lloyal.node-linux-x64-vulkan,207899849,dist.unpackedSize
wgpu-polyfill,207870819,dist.unpackedSize
ffmpeg-local,207826408,dist.unpackedSize
glorep-react-native-sdk,207781488,dist.unpackedSize
@cdogclaw/openclaw,207744379,dist.unpackedSize
flex-ts-sdk,207685561,dist.unpackedSize
pixiv6,207680768,dist.unpackedSize
opencode-codebase-index,207664085,dist.unpackedSize
lashcode-linux-arm64-musl,207662353,dist.unpackedSize
@ohif/app,207550388,dist.unpackedSize
@guadskill/openclaw-proxy,207528931,dist.unpackedSize
tx-ai,207512241,dist.unpackedSize
cppjs-package-spatialite,207506666,dist.unpackedSize
@xiaochuan-dev/freemagazinespdf,207482361,dist.unpackedSize
ham-app-universal,207450706,dist.unpackedSize
@ti-fe/create-app,207440377,dist.unpackedSize
droplocation-cypress-binaries,207419611,dist.unpackedSize
opencomic-ai-bin,207398608,dist.unpackedSize
liupzhc_mcp,207385481,dist.unpackedSize
generator-native-di,207352948,dist.unpackedSize
generator-create-native-di,207333113,dist.unpackedSize
create-native-di,207332964,dist.unpackedSize
@cpp.js/package-spatialite,207319077,dist.unpackedSize
nswag-self-contained,207295595,dist.unpackedSize
rammonitorwin32,207228977,dist.unpackedSize
hamlib,207214409,dist.unpackedSize
myui-bootstrap-kr,207168274,dist.unpackedSize
react-native-document-reader-core-full-beta,207159918,dist.unpackedSize
@sylphai/adal-cli-win32-x64,207158496,dist.unpackedSize
@youchi1/openclaw,207105698,dist.unpackedSize
@itentialopensource/adapter-vmware_vrealize_orchestrator,206989365,dist.unpackedSize
@hdwebsoft/hdcode-ai-linux-x64,206968275,dist.unpackedSize
web3.eth.js,206911899,dist.unpackedSize
@xspect-build/python-linux-x64,206872148,dist.unpackedSize
@magic-change/react-native-zolozkit,206821120,dist.unpackedSize
@finbourne/lusid-sdk-angular8,206804957,dist.unpackedSize
com.selfservit.equipcare,206776903,dist.unpackedSize
noda_examin,206746528,dist.unpackedSize
react-native-template-carlos-react,206733762,dist.unpackedSize
react-native-template-carlin,206732323,dist.unpackedSize
